,United States,"Albuquerque, NM","Las Cruces, NM","Santa Fe, NM","Farmington, NM"
2016-11-30,6.989460208308974,7.084214833915974,8.26235004142542,10.170769814557564,6.769402435723576
2016-12-31,6.992453935242263,7.108324774718975,8.271471659404696,10.171006177478104,6.787659911425871
2017-01-31,6.993736603584522,7.109674943337047,8.249003346491266,10.174751150579254,6.796933906428986
2017-02-28,6.997851779906716,7.10792065274891,8.22547651300943,10.24775964046773,6.8232727409630565
2017-03-31,6.999406451242124,7.112525179156167,8.222429421914665,10.364631597388342,6.87988984680747
2017-04-30,7.0024662214656,7.142457946762826,8.254367740061,10.491297839354043,6.9329254012858
2017-05-31,7.003047199596059,7.166145674407074,8.309198722003424,10.588484028396346,6.972976066970577
2017-06-30,7.014108222722282,7.177300036094924,8.37518576212886,10.668776239715024,7.003077920496737
2017-07-31,7.022132083946917,7.178215257112133,8.44037150915725,10.73678474987972,7.051392994379787
2017-08-31,7.032973741121435,7.179307141679931,8.484154387553952,10.791933455154776,7.077097402914746
2017-09-30,7.059078170948505,7.175972584596875,8.475455129720228,10.846235905043054,7.1059884206044535
2017-10-31,7.091810193560152,7.17322759016236,8.442675407977815,10.891710480741684,7.111946568068956
2017-11-30,7.126812823183171,7.1761369573559595,8.409213495926643,10.940041930040437,7.13300794252409
2017-12-31,7.160485820492975,7.168801278722767,8.374516558992244,10.991335943972862,7.140433560620851
2018-01-31,7.1930276037023555,7.151212750439064,8.341688053775895,11.034564249235828,7.14607247754306
2018-02-28,7.225074725956938,7.134136149896425,8.327860040683882,11.053713479527849,7.169536448045707
2018-03-31,7.265527588764413,7.11842815404783,8.303291394422285,10.975812936967642,7.234548517442351
2018-04-30,7.302123229266594,7.104211230149933,8.273892766400492,10.855570861534384,7.296970611100181
2018-05-31,7.334576343895894,7.0893551432816055,8.229069963250941,10.727491532868427,7.341195919614233
2018-06-30,7.338885064414312,7.073098326028434,8.191298073435192,10.67596620103365,7.343359494360202
2018-07-31,7.347905403942114,7.066062301527693,8.188030774839111,10.691949137793388,7.359864095817219
2018-08-31,7.351662360341407,7.065652929324396,8.214562201244155,10.749321189003243,7.393998065370658
2018-09-30,7.338379312247646,7.088340166764075,8.279617773627322,10.867153869896324,7.473673849238714
2018-10-31,7.311631113753737,7.101783703497309,8.327532572827062,10.98484614206355,7.526111935190026
2018-11-30,7.285142309429965,7.111041607714271,8.368434191343537,11.126378197757267,7.569192615770249
2018-12-31,7.259263614098229,7.102144306522777,8.385136677296448,11.264902140926962,7.558541166489845
2019-01-31,7.237860029452468,7.107750667823526,8.350679082073079,11.425959731966838,7.57476256173313
2019-02-28,7.224082819109573,7.125698872018754,8.267153879881365,11.557400211669004,7.602029185585276
2019-03-31,7.212697009645128,7.160198616273197,8.150378598684192,11.693718405748283,7.673255083533735
2019-04-30,7.195966530745232,7.195060935136602,8.061213287513961,11.81827643222693,7.742998059551999
2019-05-31,7.1749004588804235,7.225251636280864,8.01081870422395,11.947675439870798,7.797587767596455
2019-06-30,7.172348349388831,7.240463865187439,7.987592096454832,12.043308846339553,7.821177958128824
2019-07-31,7.171751484688211,7.243612164366174,7.976415316890587,12.127074725477764,7.846144542780094
2019-08-31,7.177170558459262,7.247514961358251,7.959322212884828,12.203309293335238,7.868953289729407
2019-09-30,7.204833741471966,7.270978862946688,7.957146329154267,12.26580547958931,7.888968942210833
2019-10-31,7.243849225660655,7.30068706006035,7.96308450598188,12.32020494280258,7.910621333099229
2019-11-30,7.2929712412674785,7.337976740293621,7.9978700203548785,12.387786344840238,7.946679844169248
2019-12-31,7.35194504955047,7.385236428154871,8.056985682870467,12.480682131095062,8.016520585815831
2020-01-31,7.416295345229769,7.438015604579523,8.124463768841045,12.58521460034891,8.0595689905099
2020-02-29,7.468205349993072,7.472688270077112,8.154733731615064,12.651673686862893,8.064905423124593
2020-03-31,7.4525004649932045,7.431787505504478,8.086963153915,12.588062659787273,7.955952095965847
2020-04-30,7.418370768845205,7.377736470788187,7.993777441733558,12.492120240802596,7.845296490450491
2020-05-31,7.37435222029038,7.327866113822194,7.912396186403986,12.398809044884144,7.750174996510903
2020-06-30,7.359619512754463,7.328749892867058,7.885550871328066,12.372542238222358,7.699527975538774
2020-07-31,7.358927029810481,7.349346137714107,7.893065324495805,12.377407989817176,7.691071710687907
2020-08-31,7.390406884352038,7.401017603689128,7.925746516162488,12.433045977801491,7.717906465262649
2020-09-30,7.4835873221358,7.521711433921601,8.024185369584552,12.592442184591643,7.821320733911471
2020-10-31,7.599618482748705,7.664185691242095,8.135897706575147,12.796181760866023,7.888545128726364
2020-11-30,7.720043089403321,7.789574948530471,8.245790119134279,12.995376611372608,7.921752361274008
2020-12-31,7.781048035634464,7.823120162979687,8.264381510562368,13.070524495915274,7.851508101445718
2021-01-31,7.827009441366514,7.84131408654863,8.25974607562978,13.104002004661854,7.788630041584487
2021-02-28,7.886860659344546,7.894581623766656,8.26879142900233,13.190233072762958,7.760370488351301
2021-03-31,8.011993504570654,8.036670188868216,8.356642113634,13.400543180861254,7.816505490075403
2021-04-30,8.158630021818894,8.199640370149558,8.459642559188179,13.652708155700685,7.8863778791929295
2021-05-31,8.305460250766625,8.345591726609795,8.554134981335142,13.858131956999342,7.9189625810914785
2021-06-30,8.379655056657686,8.402801890814986,8.58284906024533,13.860233326347988,7.856999791416475
2021-07-31,8.423993455186983,8.422512293927527,8.60850458200284,13.79260831170131,7.79323840881972
2021-08-31,8.442815664671784,8.438916655455635,8.655386578892934,13.729292645516889,7.770266996165916
2021-09-30,8.50157666492643,8.570004951602765,8.825814505772028,13.88462749964785,7.886662118118213
2021-10-31,8.571266412824123,8.721441659654802,9.011056351170357,14.09373209034131,8.034260295695473
2021-11-30,8.648057928909163,8.870719183584896,9.186478219399378,14.286802598971336,8.163876383445096
2021-12-31,8.665722537052718,8.89804228722486,9.243840682320071,14.264867259333998,8.15479083786673
2022-01-31,8.70283797388582,8.945519515016203,9.313082794720984,14.21933332359595,8.127570225181438
2022-02-28,8.767017016910986,9.045173006643882,9.406339948238406,14.2295495136336,8.108862137900285
