,United States,"Albuquerque, NM","Las Cruces, NM","Santa Fe, NM","Farmington, NM"
2022-11-30,2264.2505926310346,2015.690951259826,1653.447837542587,3214.8925174297556,1410.3942785108954
2022-12-31,2180.5659233312485,1946.1436506858397,1598.98885513373,3085.4283822003017,1363.7829082085775
2023-01-31,2162.154167418905,1943.319542543042,1588.938719479425,3053.0823734538826,1348.7092858934195
2023-02-28,2154.450632318448,1941.316313943846,1597.645265024864,3049.055668566826,1349.0528783134012
2023-03-31,2205.399747173313,1991.8445047169191,1649.3741681700658,3131.1219636229725,1386.8435587096317
2023-04-30,2176.045789634167,1970.579453366534,1637.5943341567202,3092.579308916359,1372.1607168624373
2023-05-31,2202.0618579864845,1999.52723607738,1665.7853053386325,3138.0579580868043,1391.3655214692546
2023-06-30,2267.0618215856803,2062.942983951776,1724.530737816967,3246.481754538633,1433.020943674609
2023-07-31,2301.1995600378705,2099.568861720602,1755.628932511475,3302.3554217749643,1453.6577457573974
2023-08-31,2354.404860819217,2154.0722621821164,1799.9082846547174,3383.3039607906026,1484.7361892983529
2023-09-30,2389.3427708704485,2193.0643519912046,1827.2664980150855,3428.170108550052,1506.2566268250605
2023-10-31,2474.6583349025054,2277.4918090277715,1895.0659177154437,3555.057009283435,1564.5420891154026
2023-11-30,2447.1790044151844,2257.1678214685367,1871.9855234033555,3508.38412771924,1551.799641237305
2023-12-31,2332.791906538896,2155.7315115052693,1776.4475422240955,3329.8465379811837,1482.4645686147535
2024-01-31,2310.719311723386,2091.002722443469,1747.0426981096416,3278.672006031946,1459.077876203318
2024-02-29,2341.4532761360942,2121.5623735934205,1763.9879762329356,3315.3110369540796,1481.431569895109
2024-03-31,2360.4460184408704,2140.867264630981,1776.9233860418494,3340.2377144197512,1495.5745985159774
2024-04-30,2407.1579968414467,2184.7803345759216,1812.9825049203664,3413.3143339502226,1527.2546287464402
2024-05-31,2429.6660318797954,2205.50674045965,1831.719254374894,3453.9380661964033,1542.6872902685366
2024-06-30,2406.3379397512317,2182.021800817427,1813.1644999091336,3416.894754850174,1527.1552990446958
2024-07-31,2394.410998539779,2169.9464199770528,1803.4618635253576,3392.0998910473218,1522.1380950359985
2024-08-31,2330.772089182314,2111.1471659297727,1754.3499509807757,3288.430399021026,1486.0677499557992
2024-09-30,2281.0671189931904,2068.208504323156,1717.36028515598,3207.446598238455,1459.2573514491237
2024-10-31,2330.4995755983055,2117.0418415050185,1757.800944995501,3283.43248561999,1499.403645457886
2024-11-30,2404.40198229946,2189.3111399391028,1815.1320758947272,3395.0928527133956,1555.8289959296685
2024-12-31,2391.9121727930246,2180.5410338394045,1802.5491140336712,3372.017010694497,1557.099814320081
2025-01-31,2442.1110556562485,2231.93301683316,1839.0874716599465,3441.963097004398,1598.4233087159475
2025-02-28,2422.941030065254,2218.396572545526,1821.7361855927245,3407.207700649674,1587.361178120304
