RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28
394520,144,"Davenport, IA",msa,IL,27388.527445374937,27584.706246444526,27404.41570367822,27450.596049736494,27451.64647923945,27627.749052155876,27366.934734072438,27419.341812763938,27527.988146281303,27754.162023880304,27831.81709333432,27979.62557973732,28269.167698921552,28171.403839944047,28310.80322563381,28249.93333554269,28085.81911346027,27975.606668966873,28154.306747424453,28433.40619282735,28448.157410639797,28278.14213808592,28042.423757991673,27997.25927227696,27948.431158821968,28253.056307322575,28410.986450596254,28578.27669287969,28670.042151582657,28695.531621869803,28736.286722566238,28612.628246915545,28555.729467272857,28648.365464328977,28898.272575403626,29134.437166493615,29189.97196443533,29169.492096977374,29074.986732534122,29108.51689888002,29145.49674876588,29251.025124004096,29286.09033490047,29324.929645901262,29461.96166804244,29570.525412721043,29758.197217440953,29719.145075051154,29764.04649906348,29655.104075754723,29759.083851204967,29793.1581577396,29885.844816651603,29941.800116826595,30000.558603755915,30106.457763761464,30157.399596005722,30190.42005843397,30105.40498768322,30163.490426855675,30246.15713924866,30425.814511696786,30600.57865015552,30643.375499015736,30636.648545511478,30673.88245034068,30773.20333827777,31075.92030470072,30951.429292385033,31106.123566394806,31102.261539739793,31376.863332601948,31470.31382563985,31800.176692488203,31805.10104102416,32068.84661641841,32101.12722135656,32389.32378414357,32598.001242100578,32771.08688078156,33169.14781373138,33386.94592753954,33560.55103513466,33763.95612161961,33925.28123364185,34000.73403486656,34003.68071370092,34130.17593917238,34367.26744976668,34679.05364298606,35063.88551801446,35409.07757583075,35713.41401450327,35552.75361594068,35670.71595145481,35588.85104329634,35947.38230531478,36016.81211871298,36099.79333893669,36174.70746085587,36497.56531738932,36374.36015559429,36230.16326860251,35887.62343792804,36054.90719366796,36405.79813628726,36904.91374884919,37087.33082492216,37300.87700161494,37339.36686683764,37656.13202068814,37851.14145339054,37838.40800331377,38070.28451987271,38294.85931931278,38694.67560278255,38665.8504356223,38745.22768275935,38571.42257496289,38725.38901193583,38635.29253172702,38824.33290433291
395146,145,"Tallahassee, FL",msa,FL,35582.07662723988,35480.40486170779,35461.185587223685,35680.01614088744,35732.3540971507,35985.704024175095,36016.77955422146,36082.47492870541,36033.157614522286,36055.85496846171,36171.31732312387,36307.87269063014,36358.08888132074,36409.63578291222,36400.25625022612,36412.9008209002,36438.92365334408,36596.08878690397,36815.056092134146,36802.46272700655,36755.57457579064,36753.5349382292,36762.104883843436,36914.44971293511,37072.741728800436,37322.91598462261,37486.692446390036,37619.736427884214,37861.92844183789,37866.92939273625,37953.78499362326,38084.129693468734,38378.44764941186,38612.9015574073,38669.56929430396,38602.1352463163,38591.96541612583,38756.36502618572,39021.629143662474,39297.3145554971,39393.05382684827,39408.58825425973,39339.64936376239,39374.39030319916,39533.9839622066,39754.22809240148,40009.19023527085,40348.11333995145,40764.749082808914,40772.56807748291,40833.49891528332,40884.7756083382,41020.044303958945,41299.466989059605,41593.756058148414,41829.12454912144,41883.376801115395,41900.18785363917,41963.283324659766,41981.75223416592,41902.22389945853,42022.58166142064,42171.62558205632,42445.24871919422,42203.17198705367,42290.04747031292,42067.32493909071,42212.17288210351,42280.407929477435,42583.05282294885,42897.458259422,43069.47032667703,43337.02797601097,43601.23139900096,43847.89731049692,44145.52182995979,44595.4914433389,45104.84689613502,45938.11306238584,46663.88592747515,47514.260814208115,48037.185665016405,48304.48624128265,49230.53152416518,49846.737138848126,50303.11547390382,50663.29517568803,51179.22852883533,52325.6870582255,53033.24898746044,53700.6621103954,54293.17024551028,54672.89716782017,55225.74556677508,55403.37945631703,55377.83617547147,55407.54316175449,55806.57669688106,56188.492737660956,56761.891318308364,57025.752730351625,57153.45315037835,57253.723346579456,57149.458550238516,57673.454123155134,57847.101339807596,58726.233558336186,58808.91197391169,59177.55571399779,59175.58044997306,59461.80781651082,59472.745217502845,59356.86401044442,59551.84722394919,59713.04724604036,60077.15796377593,60015.58119154236,60192.23084726599,60046.371418318064,60445.76394442687,60643.344144545445,60956.348980559516
394576,146,"Eugene, OR",msa,OR,39851.520388823206,40106.51742866468,40508.36153478596,40503.305600055566,40715.2855406797,40705.078335206286,40857.59970969799,40929.86001191894,41136.446166964524,41328.01493135458,41599.34708733677,42143.724453225404,42213.78808967436,42540.92123528628,42455.647779836785,42776.91676865691,42881.612670310366,43097.76879439722,43335.5034764116,43543.97718775805,43802.33600397513,44267.76214110995,44448.514345630334,44558.53075161311,44492.44941823628,44651.23267026496,45002.17827082418,45164.910404173024,45436.33248794368,45743.89379819479,46253.63295403254,46536.416917674724,46586.861000773184,46756.95625122853,47006.22500243387,47184.581308462526,47681.25471715408,47879.24717854489,48225.952733341765,48359.94999561803,48504.90979617609,48810.553000259075,48939.25037308419,49419.87972216524,49664.6930573282,49979.6099885297,50194.37327483971,50559.80586683125,50759.40860078806,50848.51552425559,50999.88012266766,51339.17375873765,51655.60774158937,51807.18268519851,51984.62239459111,52010.83591568176,52330.535528814275,52484.42780521582,52738.69104669477,52916.58006751517,53115.06594167027,53493.1572689292,53937.84444171581,54075.2512362304,53753.84332337849,53540.90048858645,53498.035130271775,53969.59110422687,54255.214177455724,54830.9128951869,55270.306231668124,55932.408105211434,56308.45761005488,56859.559852315244,57082.21654119481,57392.05633413425,57850.126415337174,58714.753472585435,59552.14799509818,60249.40000252141,61040.227388361556,61964.248908396636,62454.64547011219,62892.00476661242,63261.037418826265,63531.29510615395,63937.10705799065,64790.14978235331,66362.25516951634,67355.60745545167,68038.83833165807,68181.32994788457,68093.43540065379,68135.2560911884,68473.10546704588,68702.46721461098,68965.15238638697,68959.13851507833,69217.14110171676,68933.44400377639,68625.22586425056,68816.91753615263,69011.76161617176,69338.2932445787,69824.57668157705,70022.39864314854,70439.53928524246,70378.53893415468,70378.3879181934,70849.19594674897,71158.4841570897,71648.60062189869,71785.54988241622,71749.82230153999,71883.29569510129,72207.13269256425,72520.98026597612,72970.07979272203,73217.93217580322,73907.40343448681,74574.80376092545,75036.97756829885
394901,147,"Naples, FL",msa,FL,57575.78054245815,58238.821791702736,58930.215351369654,59336.367409081664,59339.54338642697,59974.94262610326,60101.98334078717,60353.59379283854,60485.39366770348,61218.592517917255,61608.748833862985,61795.2435370531,61925.16768063724,62305.6388079399,62729.84795621296,62720.59021621967,62510.01519083349,62110.849712041345,62020.69629134344,62481.5443892915,63050.2431385013,63244.115348469204,63405.72748442904,63244.0500629913,63604.23908264265,63437.525104968445,63988.033374939005,64433.80419679624,64978.655913182985,65437.0289786144,65863.8287726335,65733.32373175611,65027.24714135691,64291.40259660131,64671.62787047511,65361.30834638539,66030.65219860693,66509.04848533562,66799.35831020038,67139.55007817547,67714.0046321743,68400.1767555776,68517.83805892889,68346.46194751286,68718.42127941748,69330.98505495818,69875.04672576193,70142.40686164584,70021.69006001898,70027.47469451514,69991.0693913775,70092.35217766838,70044.6664288674,70000.48253656866,70378.08890883713,71135.1858099228,71746.21888581806,72252.93045678316,72275.23008467762,72436.50210462717,72835.66841997871,73369.705845716,73137.9711653494,72480.55310030443,72208.43375233383,72749.07974593807,73189.06356826358,73491.14288200958,74061.42015027168,74924.5510318376,75355.65751632868,75826.8747159733,75841.81662575208,76670.49206111234,77910.48432054788,80232.69489656184,82124.44433710024,,,91491.28018359751,94863.48418081447,96684.11361488629,99070.02575612642,100575.36056530182,104076.5274116867,105491.39661400269,108180.07530525478,109785.26202435292,112305.52017603812,112791.43260093499,112156.03178894022,109526.93358253826,109578.49420626959,109822.55908398824,112884.01415572793,114353.68763695438,115602.59895174549,115923.92828311461,116678.20835598832,116898.93228162665,116185.36117698728,116382.28579966776,116413.47421358313,117072.60316218201,117173.46419932348,117947.66373597026,117158.74554303984,117388.12987436143,117021.2625816174,117582.94625030072,117095.21143211331,117189.05669302646,117529.99513342007,117895.50541987532,118660.51983543983,119544.68032932802,119576.58795205363,119244.83971308384,118451.7868030929,117815.05575112118,117224.3097209093,116714.71858368634
394332,148,"Ann Arbor, MI",msa,MI,56509.343618610765,57518.72485784248,57766.5626767019,57725.0657672397,57818.83123418541,57765.582902555216,57923.214771659405,57340.45127637018,57520.3483459068,57672.05172587222,58438.942293874185,58671.44108987416,59219.16937740771,59061.7995582719,58737.36340347183,58532.41371136324,58533.083561678846,59161.166129208206,59614.50472350007,60479.385385387555,60912.09022422075,61149.853805771105,61347.475692104854,61436.10422951091,61407.10582420972,61389.990968751335,61587.957144509666,61893.642686576815,62361.75875067825,62696.36763469907,63158.25270829611,63399.06185739714,63700.971581157915,63778.921399921725,63919.82853854409,64035.7948431477,64071.718854679966,64304.065113744575,64746.610287280106,65305.32963922451,65635.23466686693,65536.98847106252,65835.67266350985,65615.96163919984,65793.57652368859,65719.59940927684,66042.0549337317,66107.22619107756,67081.63029836472,67421.15645803364,67577.82614659656,67557.48498736965,67568.32497116589,67827.60808235928,67735.58899006397,68077.859858617,68142.58107724736,68534.25879443256,68547.37968643563,68782.4814650571,68333.33276500435,68273.11369618324,68409.78911732286,68498.29622616505,68420.76353865986,68554.43862439936,68787.59508301015,68353.42331138127,68282.70366863252,68628.70778336079,69413.88830446753,69630.28208434736,70274.47322213829,70804.33349893594,71386.96670014937,71862.72617780507,72039.71429345351,72598.13619395618,72905.06350539078,74196.80101283017,75238.7889493409,75680.20628558332,75923.50574636509,76496.61064140436,77176.8139223722,77439.525437984,77953.25901459454,78869.47795968578,80256.42902238641,80995.61867329481,82066.6086419357,82730.81279362891,83027.19407477522,82599.11242273853,82452.06357447656,82923.93669908596,83531.70493383161,83755.42581991288,83591.94084810643,83752.68522879756,84014.568122068,84476.37438791193,84918.90666455455,85004.09274066899,85199.83726222387,85854.23793449778,86531.4526845359,86716.34507167782,86898.92412253535,87587.88071063881,88318.02961141166,88591.17659363306,88610.18619783303,88715.49031339145,88717.10839710901,89000.08784606903,89410.35190858328,89927.38724516516,90291.90552382322,90650.90500561283,90870.83746862387,90962.17835635346
394927,149,"Ocala, FL",msa,FL,31701.72639354401,31861.058726927356,32098.290187508643,32056.54974636389,32306.94950543363,32400.404872128416,32695.088911449253,32673.26063607286,32580.7807438294,32742.321232155642,32958.24563946647,33284.40568434641,33284.064452655904,33423.23397406838,33546.52202482241,33908.49267532303,34072.517364017425,34108.35427768686,34046.10941638688,34061.41850279533,34485.3444196299,34554.61021058429,34851.14949748979,34803.02906570245,35076.657798380176,35188.19415460448,35411.745479339326,35502.29892423475,35489.58538392289,35896.16298709206,36282.15998278999,36788.55094667639,36945.570714210495,37291.983005612776,37573.33747019645,37630.840038732524,37713.60125106652,37674.75294293118,37935.95551151085,38162.22518558109,38413.5690055901,38504.160392818776,38566.8513449583,38754.36148157502,38853.481004812624,39023.56150875055,38881.334472061295,39149.78997877794,39331.51901796818,39836.5932676713,39920.57267347326,40056.8914529694,40260.064687139,40403.84912407562,40595.73423126552,40624.86251146862,40817.75366502256,40932.01368188853,41272.4693797381,41474.43299462734,41668.84637694474,41696.28084980839,42065.37853050724,42192.22744457114,42401.64929073555,42945.99181022967,43422.295303497755,43850.69963517092,44222.954009486624,44600.30851788647,45244.46191955746,46000.27229211409,46541.24629664041,46875.488979323265,46634.5346893161,47225.957601546936,47773.26159932487,48987.95737957609,49919.42028473951,51712.24736499217,52894.274808758804,54347.72153255291,54931.04904095793,55833.803032065334,56395.62822570136,56999.75319470573,57874.671324281386,58515.26190050804,59251.47674944406,59341.35757849657,59713.36017666071,59436.45847208803,59454.030209497956,59248.12140881715,59557.13150438452,59502.62307138528,59919.33822844086,60311.93573532756,60924.61687570528,60826.91795519165,60909.98694257248,60621.48055793957,60512.21009294986,60210.442828963,60116.43722401269,60168.83105056232,60323.474109035196,60350.57024351221,60320.96909618634,60423.86972853993,60230.05627787139,60479.90529911035,60547.93665620826,61021.63867385057,61299.249547634405,61833.56955959861,62223.082493834874,62554.52916748497,62749.04712485451,63159.070607785376,63482.8089107307,63734.6027742749
394679,150,"Hickory, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39061.91250781197,39574.09496770987,41189.87288061754,42065.95352705612,42507.35827827493,43304.44016089152,44201.59997095793,45442.86461247636,45888.23524741961,46042.09301554621,46520.214387373,47052.113520403924,48470.64762778189,48646.153200464054,49324.19825521663,49594.00934727589,50435.733920269304,50930.33865268938,51254.665139335084,51551.64936529516,51593.48749015199,51392.36558319534,51227.69893026018,51804.8603679621,52314.53433605884,52533.599602623035,52036.30755163616,52236.18122145376,52101.636723777694,52190.43537788573,52056.36333790297,52523.4217736129,52997.53214092531,53341.73841997683,53031.878956825494,53150.78743500197,53058.83208578978,53309.31259571816,53570.74315744695,53703.96422022728,53886.856882495376,53986.05341712657,54287.35716727,54069.359524531406,54120.421329559525,54440.83642165958,55149.002738347044,55191.80783268802,55212.94736842106
394697,151,"Huntington, WV",msa,OH,,,,,,,,,,,,,,,,,,,,,,,28562.91552369126,28873.64580753108,29044.37967100295,29010.708221305867,29403.472567034467,29213.17178877982,29459.835950199602,29293.0283835613,29464.75452177379,29410.520190858166,29164.614103649597,29525.317518165994,29723.40931065885,29882.645505081215,29755.388076113173,29667.598662519184,29725.861489959258,30058.768425595736,29870.934447480955,29972.45906420308,29684.45239831063,29904.730599097034,30116.404954220387,30055.17126647396,30222.41896653564,30460.18889953471,30593.241039014436,30474.416356431502,30437.14166806543,30453.295260497714,30636.437426552155,30757.287001886303,31026.074766856873,31029.299942857077,31129.453547037025,31117.71405148591,30978.0895514448,30783.905203823786,30829.736430183457,31075.544228290128,31597.83829273553,31709.32673250866,31875.021282545185,31876.87558428224,31870.22174980243,31747.03563000572,32072.687862401224,32329.013720001327,32558.99632185149,32561.767594912977,32330.171923523536,32593.997529494496,32629.134171909925,32934.52586636497,32889.63678566254,33415.38586764809,33450.04564343382,33746.955088786905,33622.41862037569,33698.42831670633,33894.70301557484,34136.62771253941,34543.5843038791,34411.425962130794,34585.88679457683,34688.47426024725,35052.275727665176,34794.82230220906,35118.19408707521,35287.17454082042,35757.665546106065,36075.761234176425,36293.19784439829,36409.84424235643,36353.64702127661,36342.25591071387,36359.554922403484,36401.2734907438,36565.25394184387,36898.47578304067,37021.39580812196,37247.36530248473,37205.0454517183,37550.5332162619,37221.04087397467,37496.531156245976,37372.881583741255,38042.68000443052,38303.77591162931,38529.951807824575,38603.896578417516,38740.666326903876,38860.06649284508,38928.79861223299,39140.15348827386,39093.499455241305,39605.82578746621,39694.403641813275,40160.50935893892,40072.380952380954
394602,152,"Fort Collins, CO",msa,CO,47767.74242761843,48372.266929371384,49099.499438483464,49210.45111382172,48828.04181817258,49380.01830552012,49604.50215290947,50331.95846685939,50200.485655884586,50889.6330718993,50614.592357230395,51125.14845443886,51132.38273588526,51275.55887882616,51268.56920883825,51160.652047754425,51633.93306412923,51759.4446542656,52005.04972896489,51842.815405182286,51798.472863424206,51607.935234636854,51510.417579573674,51819.96734761671,51918.82462375404,52352.98506011095,52563.773556891974,53233.45567043444,53513.97717148821,53575.671992992015,53576.636387379134,53567.01781724218,53778.7799409289,53707.14420743653,54044.511772694874,53570.451801689145,53994.814233772515,54081.87037735579,54680.45423501798,54811.26584948231,55095.913550920595,55303.683913925976,55529.95241230018,55701.37580551023,55783.235222582785,56100.68718637175,56393.40882483042,57133.40774596275,57114.51108995126,57241.18472624808,57056.887338924826,57055.27533341697,57025.88597051962,57207.93682166089,57384.267437474715,57671.16113808157,57905.84402666208,58086.38285320796,58068.663220377166,57982.781406583556,58085.66780933799,58167.624430054,58722.02360498646,58541.922183712624,58671.62208431404,58538.50143031152,58598.76631554066,58658.68808294888,58864.25831727887,59081.61504695057,59279.75089910872,59601.78734761404,59560.58139714854,60043.25126602049,60285.446811823604,61150.31641790949,61564.9172964186,62358.34848415747,63023.19581203089,63915.21592573251,64589.41619786399,65385.45308301017,65858.65262591603,66306.72279711324,66652.48397409447,66850.6153375314,67081.9616304144,67380.40194471291,67990.50059632599,68557.62249750739,69100.95212993945,69622.92799681342,70041.30756317193,70685.93646351086,70893.66457593412,71070.32811347162,71079.26633017689,71460.70080096387,72095.52875864034,72220.26870410006,72349.23642141232,72340.86614902064,72620.26551091264,72985.62597186428,73453.8381562994,73584.22065243551,74280.25517214718,74575.57482354181,74886.7016984774,74673.2525734723,74771.70587746058,75082.55464650194,75310.9723761871,75581.51740017158,75656.6339285116,75619.57947555644,75596.03796166039,75684.7586401964,75615.63859835602,75856.17949810925,76188.97119822081,76733.95351564202
395033,153,"Rockford, IL",msa,IL,27693.02054740502,28038.200847692824,27771.810451626978,28009.31042041546,28135.346520855426,28575.09547003059,28460.84084314132,28492.31242455995,28596.386061687943,28705.33625920957,28633.6380039125,28523.274389262548,28726.975923785554,28808.22614203007,28874.588780738257,28954.86244294248,29199.038344841363,29179.803462737724,29387.64405522919,29333.852939868208,29558.75399041528,29624.262689288313,29801.518631771665,29893.65222344699,29827.151864371714,29866.43139044394,29967.570425252623,30109.623847034843,30063.608420194185,30111.700256335596,30146.49060520927,30357.270745010374,30423.655272043525,30575.679106991854,30686.331132492396,30833.763364828545,30841.15146358859,30957.404030078604,31073.570760489518,31111.96169345023,31112.510601008024,31196.95855159463,31391.92541046648,31527.58423348633,31640.45592920748,31618.99606673576,31863.57698132592,31938.12505435967,32197.849084476853,32159.34343228575,32269.470082551907,32404.143425032576,32636.499214116902,32808.64543679497,32876.14703081315,32959.13486543094,33079.58336397023,33302.62959455258,33325.82223415277,33493.43642781651,33617.02336116113,33910.581936347284,33845.547750424674,33902.392690879125,33972.2213848547,34159.03481090368,34525.84318921048,35018.94087229766,35530.61951823243,35631.95576758079,35704.57801286371,35824.46570446742,36339.96238833378,37078.301553737394,37206.04622760993,37217.95946043322,37120.68866851989,37547.96603513021,37800.219230639625,37934.62829340802,38068.39378881788,38423.70027391071,38989.29572309877,39333.77845990244,39516.061460565805,39410.052281556775,39930.07411080344,40716.270178206396,41405.51832451575,41453.702799208564,41343.9953329646,41347.94313220157,41622.442423744615,41967.94121339484,42052.13616954016,42296.0790323229,42282.63431125122,42584.26184228134,43251.7070444843,43717.660396615785,44097.45740454175,44136.841549190634,44377.856065644824,44802.34065150833,45162.415768188475,45383.742943356316,45891.37860834091,46535.5181941769,47009.943039334066,47001.640680872115,46877.81086788436,46818.34887531781,46922.70581836137,47516.41290248794,48074.50336250592,48452.31475078074,48737.196946746735,49058.68923641485,49240.29498993897,49284.31924431162,49638.361579104414,50280.66666666667
394796,154,"Lincoln, NE",msa,NE,,,,,,,,,,,,,34410.976447052046,34437.58682200484,34336.52713787164,34355.27823827097,34328.5512120727,34416.089220640686,34582.69237471246,34942.741863404495,35192.767635841,35323.59402157224,35035.51789330354,34985.88992864395,34908.309711341186,35157.38999710163,35359.21600598183,35462.461817068775,35444.78260076507,35606.79931963473,35839.70812708737,35889.27681520469,35902.124655785155,35996.43152014099,36419.98114562879,36582.43947894086,36626.02734031095,36457.065576211906,36560.28357226501,36755.28812699851,37008.196831992056,36966.28768975945,37073.63991487359,37179.894069416674,37333.13256352154,37362.5456286108,37389.211502219216,37502.98449206517,37674.744474317355,37761.15925951538,37830.24798941132,37830.622295921195,37867.30920659545,38009.32840870249,37993.12758566661,38030.230249324486,38067.691028580135,38182.97494968959,38219.093207477505,38274.376572367066,38347.812605011844,38523.50581678767,38849.95819467054,39060.537679270776,39068.87259758451,39091.84741635346,39266.27072436199,39546.99391322496,39758.54650989678,39785.130859454424,39546.33066383926,39743.40212798926,39964.79871505602,40446.22815361768,40658.12152003403,40823.22379343367,41127.85743026845,41288.92986328197,41694.785195863566,42001.87177253469,42508.25606200384,42888.53751944864,43240.29722378524,43477.43667216335,43699.69040477021,43794.04843083384,43929.10683777164,44266.99814947598,44736.08455803187,45377.21263143411,45625.58455654638,45800.10554163306,45801.08284548274,46194.10387429545,46656.26474314926,46962.54525916286,47091.56533234337,47242.32825732037,47520.32706829903,47744.247829449836,47862.598083671466,48083.98934797212,48303.985742031204,48642.97591067818,48922.31642564146,49086.3820972864,49316.710916097996,49606.499080531976,49742.44580820865,49952.03323285541,50200.42356915937,50389.481370095695,50562.539994157334,50594.53409404721,50765.546664869755,50895.283540094046,51112.622441491425,51247.78566566636,51304.50970020292,51397.63152264298,51692.84625696171,51929.19386378033
394622,155,"Gainesville, FL",msa,FL,35953.99722623525,36311.89101223468,36456.85533982142,36514.552780385035,36551.91784990155,36619.48693765705,36906.84700581676,37133.92997373685,37462.622000877695,37701.26590125555,38056.61547650673,38159.190310844424,38182.31252186562,38076.26733330341,38112.03954519527,38262.604810675286,38545.58069175705,38564.22716641018,38521.3581447171,38491.185727113385,38705.41852597742,39056.12289210377,39253.74055836679,39609.79222574064,39697.93981843661,40111.5436299619,40182.446212243136,40417.88065277627,40386.839484073964,40753.16894296676,40900.162178639155,41052.678302066306,40991.40227331158,41054.03326082905,41208.356460913456,41423.1519771962,41743.56063608124,41890.36410840049,42137.70308696392,42394.03727119661,42680.58058317872,42787.43202656805,42858.78004988582,43081.774653288114,43180.51453951049,43495.764012598665,43906.24757004006,44143.35447993148,44351.47836290244,44421.1148653493,44688.17825488952,44844.60750587808,45090.123024580935,45333.15020290544,45726.84126491258,45998.34787360413,46424.44879740629,46587.29338447767,46661.01237723375,46821.899990768565,47020.4265328208,47358.90646615549,47476.402618422544,47693.21165652596,47712.74694477066,47754.21102620436,47672.81615005176,47453.19497093376,47023.827857262004,46865.98880685257,47008.98452002827,47641.559219144656,48088.69180149005,48788.4095177784,49129.23478773394,49596.10438997773,50117.777624780174,50963.34329544419,51995.379478201845,53257.24835381639,54866.47458032384,56266.48860934014,57399.05468802395,57887.15077834797,58187.43413479041,58145.13893162478,58312.5540189212,58868.777092210345,59561.76143482138,60149.20601827432,60662.62416804678,61094.15958305295,61248.18756731709,61510.028685955505,61484.089730830085,61590.99744815506,61619.96250230145,62085.96458526725,62461.85793603017,62735.19438743827,62981.39049044304,63411.634528792994,63684.37248171663,63501.70313675869,63116.462412256944,62777.627267016825,62998.14127423351,63249.13927982244,63769.368722286556,64013.73943634859,64252.94177794948,64322.59004373885,64320.94912378295,64144.01799277393,64083.13223636865,64357.314520139145,64852.80230559397,65300.36089675395,65498.349571281105,65715.7636576006,65793.53890965584,65921.71250089549
394405,156,"Boulder, CO",msa,CO,57253.440426648995,57876.58271251972,57979.44625932761,58484.0340853605,58652.61318026922,59328.17407016628,59975.12114349411,60972.15313841194,61359.793956909816,61864.10301442676,61699.04447055185,61734.1209389099,61658.85389556937,61763.27237339555,62511.46825706446,62764.26813150759,62941.713231219815,62531.87142431746,62341.73628169493,62107.50723281599,62418.599757214375,62354.611936039255,62777.08064233533,62643.13148576284,63325.19614504643,63782.775848893834,64405.996676765964,64481.26976038351,64594.595756791656,64897.185797339385,65045.259486819334,65234.56562260624,65329.78189942872,65606.89155809264,65847.5500392297,66495.0040175698,66524.28569873085,66720.60852329934,66526.3151405346,66945.53219593209,67218.95311136465,67679.85195716354,68074.00930573858,68474.48723476306,68593.90892525624,68866.32671803483,68849.0087653767,68876.45444948917,69132.11963716372,69432.30501449735,69651.06548363989,69764.75089945646,70003.80343354245,70105.15471765303,70284.80078119667,70434.02366798707,70741.58343081761,70914.17431198587,71236.7309548816,71434.8596753926,71590.7395432274,71677.37956596333,71810.76192398516,71603.90576249435,71191.5004021578,71067.16193355943,71346.21672392865,71605.85288262524,71845.98996535623,72192.32968491627,72625.99444612012,72667.86305043938,73147.87105170585,73419.87107146072,73952.65169629538,74561.20934335615,75559.17097196534,76541.98150061241,77460.38220809566,78439.21360601111,79233.70373157764,79680.20637454286,79936.44116905937,80693.1999156167,81443.51148023126,82465.09326888711,83217.33117736195,83888.40828600201,84067.3832533738,84309.86620229675,84341.52533794084,84621.89936132755,85089.233003776,85471.0315966131,85409.69926654168,85311.40581466991,85616.98116286991,86260.00096391715,86851.96204679165,87097.61062776268,87637.02015403134,87766.67969434266,88131.53160473125,88158.23810399063,88718.69805611689,88835.7119486832,89413.53641622965,89679.87095402571,90000.65530917098,90029.16203414329,89942.9815652104,90149.88475049024,90284.51945462161,90687.961266631,91006.24342591784,91434.7380696768,91380.94721040982,91762.27270053887,92026.04276604055,92435.56627416685,92574.49607272042,92710.02599452258
394646,157,"Green Bay, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33029.638525816365,33080.38818666107,33152.100544560555,33452.11953613106,33669.62629718835,33718.429267376916,34036.427926347504,34693.73618584279,35639.4566055682,36254.24365582836,36811.143331526524,37163.91316084998,37725.44275733506,37847.92013475611,38125.063415524215,38017.427455318444,38370.028493640726,38532.16533446271,38990.07599497126,38858.04782013281,38992.308672233514,39302.33269666188,39581.54737889015,39871.5928450009,39725.78546934218,40300.06749879341,40796.9551446737,41371.44630261311,41368.11483069579,41382.051146770114,41407.76259383938,41659.878496082085,41842.62139562161,42261.71061841504,42357.558349589905,42582.777381766246,42705.191455300424,43050.5907306829,43114.32028339219,43251.12174830545,43588.500387479,44040.58138818995,44255.28728652868,44502.0870648174,44586.570180074086,44460.16567863326,44594.90392506012,44644.2747947863,44935.99025393359,44760.71348940915
